caldt,vwretd,vwretx,spindx
20170829,0.001036,0.000898,2446.30
20170830,0.004883,0.004625,2457.59
20170831,0.005670,0.005572,2471.65
20170901,0.002032,0.001966,2476.55
20170905,-0.007371,-0.007371,2457.85
20170906,0.003125,0.003118,2465.54
20170907,0.000169,-0.000056,2465.10
20170908,-0.001551,-0.001592,2461.43
20170911,0.010761,0.010746,2488.11
20170912,0.003469,0.003409,2496.48
20170913,0.000841,0.000824,2498.37
20170914,-0.000843,-0.001165,2495.62
20170915,0.001692,0.001568,2500.23
20170918,0.001354,0.001317,2503.87
20170919,0.001015,0.001005,2506.65
20170920,0.000675,0.000674,2508.24
20170921,-0.003020,-0.003051,2500.60
20170922,0.000616,0.000595,2502.22
20170925,-0.002247,-0.002247,2496.66
20170926,0.000224,0.000149,2496.84
20170927,0.004093,0.004093,2507.04
20170928,0.001397,0.001188,2510.06
20170929,0.003660,0.003634,2519.36
20171002,0.003877,0.003847,2529.12
20171003,0.002259,0.002217,2534.58
20171004,0.001291,0.001227,2537.74
20171005,0.005880,0.005706,2552.07
20171006,-0.000768,-0.001071,2549.33
20171009,-0.001758,-0.001758,2544.73
20171010,0.002565,0.002530,2550.64
20171011,0.001959,0.001941,2555.24
20171012,-0.001502,-0.001590,2550.93
20171013,0.000898,0.000884,2553.17
20171016,0.001685,0.001665,2557.64
20171017,0.000645,0.000645,2559.36
20171018,0.000807,0.000770,2561.26
20171019,0.000345,0.000265,2562.10
20171020,0.005192,0.005123,2575.21
20171023,-0.003903,-0.003925,2564.98
20171024,0.001649,0.001626,2569.13
20171025,-0.004605,-0.004605,2557.15
20171026,0.001247,0.001247,2560.40
20171027,0.008374,0.008372,2581.07
20171030,-0.003219,-0.003299,2572.83
20171031,0.001062,0.001029,2575.26
20171101,0.001601,0.001600,2579.36
20171102,0.000333,0.000223,2579.85
20171103,0.003278,0.003182,2587.84
20171106,0.001301,0.001220,2591.13
20171107,-0.000092,-0.000097,2590.64
20171108,0.001637,0.001617,2594.38
20171109,-0.003541,-0.003784,2584.62
20171110,-0.000429,-0.000778,2582.30
20171113,0.001019,0.001000,2584.84
20171114,-0.002001,-0.002156,2578.87
20171115,-0.005351,-0.005571,2564.62
20171116,0.009226,0.008888,2585.64
20171117,-0.002675,-0.002711,2578.85
20171120,0.001258,0.001225,2582.14
20171121,0.006422,0.006405,2599.03
20171122,-0.000617,-0.000706,2597.08
20171124,0.002211,0.002177,2602.42
20171127,-0.000270,-0.000377,2601.42
20171128,0.009686,0.009647,2627.04
20171129,-0.000280,-0.000410,2626.07
20171130,0.008424,0.008036,2647.58
20171201,-0.002015,-0.002059,2642.22
20171204,-0.001111,-0.001135,2639.44
20171205,-0.003580,-0.003622,2629.57
20171206,-0.000017,-0.000043,2629.27
20171207,0.003135,0.002930,2636.98
20171208,0.005568,0.005469,2651.50
20171211,0.003180,0.003176,2659.99
20171212,0.001538,0.001501,2664.11
20171213,-0.000367,-0.000400,2662.85
20171214,-0.003837,-0.004004,2652.01
20171215,0.008871,0.008816,2675.81
20171218,0.005425,0.005384,2690.16
20171219,-0.003125,-0.003139,2681.47
20171220,-0.000778,-0.000907,2679.25
20171221,0.001918,0.001918,2684.57
20171222,-0.000401,-0.000409,2683.34
20171226,-0.000854,-0.000898,2680.50
20171227,0.000805,0.000735,2682.62
20171228,0.002006,0.001818,2687.54
20171229,-0.005153,-0.005215,2673.61
20180102,0.008278,0.008232,2695.81
20180103,0.006438,0.006438,2713.06
20180104,0.004242,0.004040,2723.99
20180105,0.007046,0.007046,2743.15
20180108,0.001809,0.001792,2747.71
20180109,0.001561,0.001261,2751.29
20180110,-0.001224,-0.001231,2748.23
20180111,0.007104,0.007027,2767.56
20180112,0.006827,0.006827,2786.24
20180116,-0.003477,-0.003495,2776.42
20180117,0.009444,0.009444,2802.56
20180118,-0.001441,-0.001526,2798.03
20180119,0.004494,0.004471,2810.30
20180122,0.008095,0.008081,2832.97
20180123,0.002332,0.002292,2839.13
20180124,-0.000505,-0.000505,2837.54
20180125,0.000746,0.000744,2839.25
20180126,0.011833,0.011814,2872.87
20180129,-0.006455,-0.006511,2853.53
20180130,-0.010750,-0.010819,2822.43
20180131,0.000477,0.000446,2823.81
20180201,-0.000802,-0.000995,2821.98
20180202,-0.020820,-0.020880,2762.13
20180205,-0.040869,-0.040871,2648.94
20180206,0.017497,0.017393,2695.14
20180207,-0.004850,-0.004877,2681.66
20180208,-0.037319,-0.037465,2581.00
20180209,0.014951,0.014634,2619.55
20180212,0.013963,0.013931,2656.00
20180213,0.002875,0.002823,2662.94
20180214,0.013778,0.013498,2698.63
20180215,0.012212,0.011977,2731.20
20180216,0.000438,0.000346,2732.22
20180220,-0.006364,-0.006433,2716.26
20180221,-0.005479,-0.005498,2701.33
20180222,0.001099,0.001014,2703.96
20180223,0.015958,0.015895,2747.30
20180226,0.011616,0.011497,2779.60
20180227,-0.012648,-0.012787,2744.28
20180228,-0.010905,-0.011009,2713.83
20180301,-0.013175,-0.013329,2677.67
20180302,0.005148,0.005049,2691.25
20180305,0.011092,0.011083,2720.94
20180306,0.002668,0.002611,2728.12
20180307,-0.000409,-0.000476,2726.80
20180308,0.004787,0.004472,2738.97
20180309,0.017286,0.017261,2786.57
20180312,-0.001205,-0.001207,2783.02
20180313,-0.006243,-0.006304,2765.31
20180314,-0.005415,-0.005689,2749.48
20180315,-0.000838,-0.000901,2747.33
20180316,0.001796,0.001764,2752.01
20180319,-0.014157,-0.014166,2712.92
20180320,0.001355,0.001339,2716.94
20180321,-0.001780,-0.001885,2711.93
20180322,-0.025057,-0.025092,2643.69
20180323,-0.020962,-0.020973,2588.26
20180326,0.027133,0.027133,2658.55
20180327,-0.017408,-0.017410,2612.62
20180328,-0.002816,-0.003059,2605.00
20180329,0.013847,0.013787,2640.87
20180402,-0.022603,-0.022611,2581.88
20180403,0.012581,0.012540,2614.45
20180404,0.011636,0.011568,2644.69
20180405,0.007132,0.006989,2662.84
20180406,-0.021919,-0.021938,2604.47
20180409,0.003559,0.003264,2613.16
20180410,0.016597,0.016563,2656.87
20180411,-0.005493,-0.005536,2642.19
20180412,0.008280,0.008161,2663.99
20180413,-0.002918,-0.002942,2656.30
20180416,0.008187,0.008154,2677.84
20180417,0.010819,0.010819,2706.39
20180418,0.000885,0.000885,2708.64
20180419,-0.005289,-0.005409,2693.13
20180420,-0.008536,-0.008581,2670.14
20180423,-0.000043,-0.000043,2670.29
20180424,-0.013428,-0.013453,2634.56
20180425,0.001845,0.001845,2639.40
20180426,0.010462,0.010462,2666.94
20180427,0.001203,0.001139,2669.91
20180430,-0.007996,-0.008028,2648.05
20180501,0.002453,0.002448,2654.80
20180502,-0.007358,-0.007358,2635.67
20180503,-0.002101,-0.002215,2629.73
20180504,0.012933,0.012760,2663.42
20180507,0.003380,0.003360,2672.63
20180508,-0.000218,-0.000229,2671.92
20180509,0.009517,0.009402,2697.79
20180510,0.009527,0.009268,2723.07
20180511,0.002117,0.001784,2727.72
20180514,0.000948,0.000907,2730.13
20180515,-0.006736,-0.006782,2711.45
20180516,0.004428,0.004158,2722.46
20180517,-0.000679,-0.000982,2720.13
20180518,-0.002632,-0.002712,2712.97
20180521,0.007425,0.007394,2733.01
20180522,-0.003195,-0.003211,2724.44
20180523,0.003406,0.003377,2733.29
20180524,-0.001959,-0.001996,2727.76
20180525,-0.002170,-0.002284,2721.33
20180529,-0.011460,-0.011502,2689.86
20180530,0.012907,0.012732,2724.01
20180531,-0.006667,-0.006886,2705.27
20180601,0.010939,0.010843,2734.62
20180604,0.004780,0.004758,2746.87
20180605,0.000746,0.000685,2748.80
20180606,0.008543,0.008509,2772.35
20180607,-0.000614,-0.000792,2770.37
20180608,0.003144,0.003102,2779.03
20180611,0.001203,0.001200,2782.00
20180612,0.001816,0.001771,2786.85
20180613,-0.003889,-0.003928,2775.63
20180614,0.002793,0.002490,2782.49
20180615,-0.000888,-0.000989,2779.66
20180618,-0.002020,-0.002038,2773.75
20180619,-0.003911,-0.003956,2762.59
20180620,0.001673,0.001672,2767.32
20180621,-0.006173,-0.006267,2749.76
20180622,0.001881,0.001853,2754.88
20180625,-0.013621,-0.013621,2717.07
20180626,0.002200,0.002200,2723.06
20180627,-0.008635,-0.008635,2699.63
20180628,0.006236,0.006100,2716.31
20180629,0.000819,0.000757,2718.37
20180702,0.002994,0.002950,2726.71
20180703,-0.004886,-0.004887,2713.22
20180705,0.008779,0.008541,2736.61
20180706,0.008510,0.008440,2759.82
20180709,0.009223,0.008941,2784.17
20180710,0.003518,0.003495,2793.84
20180711,-0.006999,-0.006999,2774.02
20180712,0.008888,0.008784,2798.29
20180713,0.001186,0.001182,2801.31
20180716,-0.000954,-0.001007,2798.43
20180717,0.004152,0.004137,2809.55
20180718,0.001869,0.001869,2815.62
20180719,-0.003890,-0.003990,2804.49
20180720,-0.000864,-0.000905,2801.83
20180723,0.001797,0.001797,2806.98
20180724,0.004859,0.004811,2820.40
20180725,0.009146,0.009136,2846.07
20180726,-0.003051,-0.003051,2837.44
20180727,-0.006494,-0.006497,2818.82
20180730,-0.005769,-0.005855,2802.60
20180731,0.004808,0.004772,2816.29
20180801,-0.001194,-0.001194,2813.36
20180802,0.005090,0.004988,2827.22
20180803,0.004861,0.004733,2840.35
20180806,0.003469,0.003375,2850.40
20180807,0.002771,0.002763,2858.45
20180808,-0.000208,-0.000236,2857.70
20180809,-0.001117,-0.001413,2853.58
20180810,-0.006687,-0.006974,2833.28
20180813,-0.003947,-0.003965,2821.93
20180814,0.006620,0.006532,2839.96
20180815,-0.007539,-0.007714,2818.37
20180816,0.008630,0.008320,2840.69
20180817,0.003340,0.003257,2850.13
20180820,0.002357,0.002320,2857.05
20180821,0.002052,0.002014,2862.96
20180822,-0.000295,-0.000323,2861.82
20180823,-0.001718,-0.001782,2856.98
20180824,0.006145,0.006134,2874.69
20180827,0.007753,0.007641,2896.74
20180828,0.000302,0.000296,2897.52
20180829,0.005908,0.005823,2914.04
20180830,-0.004273,-0.004436,2901.13
20180831,0.000257,0.000152,2901.52
20180904,-0.001553,-0.001641,2896.72
20180905,-0.002925,-0.002933,2888.60
20180906,-0.003484,-0.003779,2878.05
20180907,-0.002198,-0.002280,2871.68
20180910,0.001961,0.001961,2877.13
20180911,0.003861,0.003794,2887.89
20180912,0.000385,0.000374,2888.92
20180913,0.005413,0.005150,2904.18
20180914,0.000355,0.000208,2904.98
20180917,-0.005689,-0.005704,2888.80
20180918,0.005377,0.005337,2904.31
20180919,0.001158,0.001154,2907.95
20180920,0.007913,0.007869,2930.75
20180921,-0.000432,-0.000453,2929.67
20180924,-0.003476,-0.003476,2919.37
20180925,-0.001081,-0.001151,2915.56
20180926,-0.003269,-0.003269,2905.97
20180927,0.002975,0.002789,2914.00
20180928,-0.000004,-0.000046,2913.98
20181001,0.003580,0.003573,2924.59
20181002,-0.000503,-0.000537,2923.43
20181003,0.000547,0.000547,2925.51
20181004,-0.008027,-0.008257,2901.61
20181005,-0.005596,-0.005611,2885.57
20181008,-0.000374,-0.000374,2884.43
20181009,-0.001132,-0.001415,2880.34
20181010,-0.032810,-0.032818,2785.68
20181011,-0.020415,-0.020421,2728.37
20181012,0.014451,0.014347,2767.13
20181015,-0.005826,-0.005856,2750.79
20181016,0.021537,0.021510,2809.92
20181017,-0.000107,-0.000145,2809.21
20181018,-0.014414,-0.014505,2768.78
20181019,-0.000223,-0.000253,2767.78
20181022,-0.004162,-0.004186,2755.88
20181023,-0.005335,-0.005384,2740.69
20181024,-0.030793,-0.030793,2656.10
20181025,0.018863,0.018863,2705.57
20181026,-0.017528,-0.017531,2658.69
20181029,-0.006758,-0.006771,2641.25
20181030,0.015768,0.015675,2682.63
20181031,0.010898,0.010865,2711.74
20181101,0.010772,0.010745,2740.37
20181102,-0.006303,-0.006390,2723.06
20181105,0.005278,0.005253,2738.31
20181106,0.006261,0.006183,2755.45
20181107,0.021376,0.021367,2813.89
20181108,-0.001915,-0.002444,2806.83
20181109,-0.008872,-0.009038,2781.01
20181112,-0.019730,-0.019730,2726.22
20181113,-0.001557,-0.001589,2722.18
20181114,-0.007426,-0.007681,2701.58
20181115,0.010784,0.010453,2730.20
20181116,0.002068,0.001993,2736.27
20181119,-0.016794,-0.016822,2690.73
20181120,-0.017964,-0.018038,2641.89
20181121,0.003220,0.003136,2649.93
20181123,-0.006254,-0.006309,2632.56
20181126,0.015662,0.015547,2673.45
20181127,0.003142,0.003133,2682.17
20181128,0.023219,0.023156,2743.79
20181129,-0.002023,-0.002270,2737.76
20181130,0.008354,0.008178,2760.17
20181203,0.011168,0.011167,2790.37
20181204,-0.032406,-0.032460,2700.06
20181206,-0.001166,-0.001517,2695.95
20181207,-0.023289,-0.023445,2633.08
20181210,0.001836,0.001828,2637.72
20181211,-0.000315,-0.000366,2636.78
20181212,0.005438,0.005427,2651.07
20181213,-0.000162,-0.000345,2650.54
20181214,-0.018966,-0.019079,2599.95
20181217,-0.020806,-0.020862,2545.94
20181218,0.000361,0.000300,2546.16
20181219,-0.015413,-0.015507,2506.96
20181220,-0.015962,-0.015984,2467.42
20181221,-0.020924,-0.020924,2416.62
20181224,-0.026912,-0.026983,2351.10
20181226,0.049762,0.049744,2467.70
20181227,0.008541,0.008450,2488.83
20181228,-0.001050,-0.001216,2485.74
20181231,0.008649,0.008523,2506.85
20190102,0.001449,0.001447,2510.03
20190103,-0.024185,-0.024437,2447.89
20190104,0.034411,0.034411,2531.94
20190107,0.007184,0.007181,2549.69
20190108,0.009812,0.009786,2574.41
20190109,0.004378,0.004071,2584.96
20190110,0.004437,0.004435,2596.64
20190111,-0.000186,-0.000190,2596.26
20190114,-0.005098,-0.005205,2582.61
20190115,0.010897,0.010867,2610.30
20190116,0.002342,0.002317,2616.10
20190117,0.007688,0.007592,2635.96
20190118,0.013054,0.013028,2670.71
20190122,-0.014128,-0.014165,2632.90
20190123,0.002240,0.002238,2638.70
20190124,0.001365,0.001335,2642.33
20190125,0.008474,0.008439,2664.76
20190128,-0.007767,-0.007767,2643.85
20190129,-0.001588,-0.001602,2640.00
20190130,0.015589,0.015471,2681.05
20190131,0.009047,0.008829,2704.10
20190201,0.000532,0.000405,2706.53
20190204,0.006822,0.006805,2724.87
20190205,0.004871,0.004863,2737.70
20190206,-0.002180,-0.002272,2731.61
20190207,-0.009075,-0.009219,2706.05
20190208,0.000911,0.000582,2707.88
20190211,0.000711,0.000701,2709.80
20190212,0.013018,0.012950,2744.73
20190213,0.003121,0.003042,2753.03
20190214,-0.002304,-0.002648,2745.73
20190215,0.010844,0.010769,2775.60
20190219,0.001752,0.001681,2779.76
20190220,0.001832,0.001644,2784.70
20190221,-0.003445,-0.003535,2774.88
20190222,0.006174,0.006143,2792.67
20190225,0.001318,0.001182,2796.11
20190226,-0.000786,-0.000798,2793.90
20190227,-0.000339,-0.000489,2792.38
20190228,-0.002310,-0.002608,2784.49
20190301,0.006898,0.006842,2803.69
20190304,-0.003768,-0.003794,2792.81
20190305,-0.001059,-0.001095,2789.65
20190306,-0.006534,-0.006581,2771.45
20190307,-0.008000,-0.008218,2748.93
20190308,-0.002004,-0.002097,2743.07
20190311,0.014628,0.014615,2783.30
20190312,0.002939,0.002895,2791.52
20190313,0.007003,0.006934,2810.92
20190314,-0.000529,-0.000895,2808.48
20190315,0.004991,0.004951,2822.48
20190318,0.003872,0.003862,2832.94
20190319,0.000037,0.000006,2832.57
20190320,-0.002928,-0.002971,2824.23
20190321,0.010964,0.010912,2854.88
20190322,-0.018962,-0.019034,2800.71
20190325,-0.000717,-0.000790,2798.36
20190326,0.007090,0.007088,2818.46
20190327,-0.004685,-0.004697,2805.37
20190328,0.003732,0.003572,2815.44
20190329,0.006741,0.006696,2834.40
20190401,0.011517,0.011510,2867.19
20190402,0.000073,0.000035,2867.24
20190403,0.002156,0.002156,2873.40
20190404,0.002351,0.002128,2879.39
20190405,0.004658,0.004651,2892.74
20190408,0.001107,0.001087,2895.77
20190409,-0.005806,-0.006100,2878.20
20190410,0.003639,0.003546,2888.21
20190411,0.000029,0.000016,2888.32
20190412,0.006635,0.006537,2907.41
20190415,-0.000535,-0.000558,2905.58
20190416,0.000547,0.000529,2907.06
20190417,-0.002107,-0.002202,2900.45
20190418,0.001579,0.001555,2905.03
20190422,0.001037,0.001011,2907.97
20190423,0.008963,0.008914,2933.68
20190424,-0.002133,-0.002134,2927.25
20190425,-0.000425,-0.000425,2926.17
20190426,0.004754,0.004724,2939.88
20190429,0.001062,0.001008,2943.03
20190430,0.000885,0.000859,2945.83
20190501,-0.007579,-0.007588,2923.73
20190502,-0.002055,-0.002096,2917.52
20190503,0.009847,0.009752,2945.64
20190506,-0.004217,-0.004296,2932.47
20190507,-0.016479,-0.016488,2884.05
20190508,-0.001591,-0.001618,2879.42
20190509,-0.002655,-0.003034,2870.72
20190510,0.004079,0.003744,2881.40
20190513,-0.024222,-0.024261,2811.87
20190514,0.008204,0.008091,2834.41
20190515,0.006106,0.005915,2850.96
20190516,0.009243,0.008954,2876.32
20190517,-0.005822,-0.005925,2859.53
20190520,-0.006675,-0.006692,2840.23
20190521,0.008451,0.008425,2864.36
20190522,-0.002695,-0.002713,2856.27
20190523,-0.011892,-0.011998,2822.24
20190524,0.001547,0.001404,2826.06
20190528,-0.008258,-0.008267,2802.39
20190529,-0.006880,-0.006907,2783.02
20190530,0.002145,0.002005,2788.86
20190531,-0.013026,-0.013224,2752.06
20190603,-0.003838,-0.003849,2744.45
20190604,0.021459,0.021410,2803.27
20190605,0.008292,0.008167,2826.15
20190606,0.006412,0.006142,2843.49
20190607,0.010716,0.010619,2873.34
20190610,0.004890,0.004887,2886.73
20190611,-0.000330,-0.000381,2885.72
20190612,-0.001926,-0.001945,2879.84
20190613,0.004364,0.004069,2891.64
20190614,-0.001489,-0.001621,2886.98
20190617,0.000955,0.000947,2889.67
20190618,0.009654,0.009624,2917.75
20190619,0.002994,0.002991,2926.46
20190620,0.009615,0.009525,2954.18
20190621,-0.001173,-0.001234,2950.46
20190624,-0.001748,-0.001748,2945.35
20190625,-0.009528,-0.009528,2917.38
20190626,-0.001157,-0.001157,2913.78
20190627,0.003914,0.003761,2924.92
20190628,0.005759,0.005712,2941.76
20190701,0.007701,0.007695,2964.33
20190702,0.003009,0.002971,2973.01
20190703,0.007925,0.007689,2995.82
20190705,-0.001645,-0.001749,2990.41
20190708,-0.004766,-0.004782,2975.95
20190709,0.001610,0.001327,2979.63
20190710,0.004575,0.004565,2993.07
20190711,0.002276,0.002270,2999.91
20190712,0.004736,0.004641,3013.77
20190715,0.000259,0.000259,3014.30
20190716,-0.003349,-0.003386,3004.04
20190717,-0.006408,-0.006422,2984.42
20190718,0.003601,0.003502,2995.11
20190719,-0.006124,-0.006164,2976.61
20190722,0.002845,0.002822,2985.03
20190723,0.006862,0.006845,3005.47
20190724,0.004685,0.004643,3019.56
20190725,-0.005342,-0.005346,3003.67
20190726,0.007469,0.007455,3025.86
20190729,-0.001819,-0.001822,3020.97
20190730,-0.002500,-0.002603,3013.18
20190731,-0.010922,-0.010950,2980.38
20190801,-0.008869,-0.008965,2953.56
20190802,-0.007262,-0.007349,2932.05
20190805,-0.029815,-0.029861,2844.74
20190806,0.013058,0.012984,2881.77
20190807,0.000913,0.000886,2883.98
20190808,0.018936,0.018645,2938.09
20190809,-0.006570,-0.006728,2918.65
20190812,-0.011969,-0.012135,2883.09
20190813,0.014964,0.014928,2926.32
20190814,-0.028994,-0.029275,2840.60
20190815,0.003009,0.002756,2847.60
20190816,0.014498,0.014337,2888.68
20190819,0.012123,0.012064,2923.65
20190820,-0.007905,-0.007986,2900.51
20190821,0.008248,0.008207,2924.43
20190822,-0.000517,-0.000546,2922.95
20190823,-0.025935,-0.025942,2847.11
20190826,0.011102,0.010984,2878.38
20190827,-0.003152,-0.003159,2869.16
20190828,0.006525,0.006490,2887.94
20190829,0.012822,0.012653,2924.58
20190830,0.000769,0.000633,2926.46
20190903,-0.006681,-0.006751,2906.27
20190904,0.010909,0.010823,2937.78
20190905,0.013217,0.012985,2976.00
20190906,0.000882,0.000843,2978.71
20190909,0.000104,0.000027,2978.43
20190910,0.000303,0.000269,2979.39
20190911,0.007254,0.007203,3000.93
20190912,0.003021,0.002872,3009.57
20190913,-0.000472,-0.000748,3007.39
20190916,-0.003194,-0.003224,2997.96
20190917,0.002621,0.002616,3005.70
20190918,0.000336,0.000331,3006.73
20190919,0.000141,0.000082,3006.79
20190920,-0.004882,-0.004929,2992.07
20190923,-0.000063,-0.000063,2991.78
20190924,-0.008351,-0.008430,2966.60
20190925,0.006205,0.006205,2984.87
20190926,-0.002448,-0.002507,2977.62
20190927,-0.005145,-0.005290,2961.79
20190930,0.005126,0.005073,2976.74
20191001,-0.012230,-0.012271,2940.25
20191002,-0.017947,-0.017947,2887.61
20191003,0.008108,0.007867,2910.63
20191004,0.014223,0.014218,2952.01
20191007,-0.004477,-0.004481,2938.79
20191008,-0.015368,-0.015394,2893.06
20191009,0.009412,0.009097,2919.40
20191010,0.006456,0.006434,2938.13
20191011,0.011091,0.010999,2970.27
20191014,-0.001421,-0.001421,2966.15
20191015,0.009907,0.009906,2995.68
20191016,-0.001846,-0.001909,2989.69
20191017,0.002889,0.002815,2997.95
20191018,-0.003943,-0.003970,2986.20
20191021,0.006919,0.006890,3006.72
20191022,-0.003536,-0.003566,2995.99
20191023,0.002861,0.002825,3004.52
20191024,0.001989,0.001984,3010.29
20191025,0.003951,0.003935,3022.55
20191028,0.005625,0.005625,3039.42
20191029,-0.000959,-0.000971,3036.89
20191030,0.003366,0.003278,3046.77
20191031,-0.002915,-0.002978,3037.56
20191101,0.009649,0.009565,3066.91
20191104,0.003707,0.003692,3078.27
20191105,-0.001142,-0.001148,3074.62
20191106,0.000823,0.000754,3076.78
20191107,0.003209,0.002741,3085.18
